2979	can't I can't refute the idea that if we	si nous avions une IA responsable
2980	had an AI that was responsible and	qui gouverne le monde entier
2981	governed the whole world and we gave it	et qu’on lui donne pour mission
2982	the directive of making humans	de rendre les humains prospères, en bonne santé et heureux,
2983	prosperous, healthy and happy	—
2984	as long as that directive was clear.	à condition que cette mission soit claire.
2985	>> Yeah.	>> Oui.
2986	>> Because there's always bloody unintended	>> Parce qu’il y a toujours de fichues conséquences imprévues.
2987	consequences. as we might.	—
2988	>> So, so the the only the only challenge	>> Donc le seul vrai défi, ce sera
2989	you're going to to to meet is all of	de convaincre ceux qui aujourd’hui
2990	those who today are trillionaires or you	sont des multimilliardaires
2991	know massive massively powerful or	ou d’immenses puissants, dictateurs, etc.,
2992	dictators or whatever. Okay. How do you	—
2993	convince those to give up their power?	de renoncer à leur pouvoir ?
2994	How do you convince those that hey by	Comment leur faire accepter que, bon,
2995	the way	—
2996	any car you want you want you want	tu veux n’importe quelle voiture ? Tu l’auras.
2997	another yacht we'll get you another	Tu veux un autre yacht ? On t’en donnera un autre.
2998	yacht. We'll just give you anything you	On te donnera tout ce que tu veux,
2999	want. Can you please stop harming	mais arrête de nuire aux autres.
3000	others? There is no need for arbitrage	Il n’y a plus besoin d’exploitation ni d’arbitrage.
3001	anymore.	—
3002	There's no need for others to lose, for	Il n’est plus nécessaire que d’autres perdent
3003	the capitalists to win.	pour que les capitalistes gagnent.
3004	>> Okay? And in such a world where there	>> D’accord ? Et dans un tel monde, avec un dirigeant IA
3005	was an AI leader and it was given the	chargé de rendre le monde prospère,
3006	directive of making us prosperous as a	—
3007	whole world, the the the billionaire	le milliardaire avec son yacht
3008	that owns the yacht would have to give	devrait peut‑être s’en séparer.
3009	it up.	—
3010	>> No. No.	>> Non. Non !
3011	>> Give them more yachts.	>> Donnons‑leur plus de yachts !
3012	>> Okay.	>> D’accord.
3013	>> It costs nothing to make yachts when	>> Construire des yachts ne coûte plus rien quand
3014	robots are making everything. So So the	les robots fabriquent tout. Donc la complexité de tout cela est fascinante :
3015	complexity of this is so interesting. A	un monde où tout fabriquer ne coûte rien,
3016	world where it costs nothing to make	—
3017	everything	—
3018	>> because energy is abundant and	>> parce que l’énergie est abondante,
3019	>> energy is abundant because every problem	>> et elle est abondante parce que chaque problème
3020	is solved with enormous IQ. Okay,	est résolu par une intelligence colossale.
3021	because manufacturing is done through	Parce que la fabrication se fera à l’échelle nanophysique,
3022	nanopysics not through components. Okay,	plus par assemblage de composants.
3023	because mechanics are robotic. So you	Parce que la mécanique sera robotique :
3024	you know you drive your car in, a robot	tu amènes ta voiture, un robot l’examine et la répare.
3025	looks at it and fixes it. Costs you a	Ça te coûte à peine quelques centimes d’énergie,
3026	few cents of energy that are actually	une énergie gratuite en plus.
3027	for free as well.	—
3028	That imagine a world where intelligence	Imagine un monde où l’intelligence crée tout.
3029	creates everything.	—
3030	That world literally	Dans ce monde‑là,
3031	every human has anything they ask for.	chaque être humain obtient tout ce qu’il désire.
3032	But we're not going to choose that	Mais nous ne choisirons pas ce monde‑là.
3033	world.	—
3034	>> Imm imagine you're in a world and and	>> Imagine que tu vis dans un monde, et c’est un exercice très intéressant :
3035	really this is a very interesting	—
3036	thought experiment. Imagine that UBI	imagine que le revenu universel
3037	became very expensive universal basic	devienne très coûteux pour les gouvernements.
3038	income. So governments decided we're	Alors ils décident de mettre tout le monde
3039	going to put everyone in a one by 3 m	dans une pièce de un mètre sur trois,
3040	room, okay? We're going to give them a	de leur donner un casque et un sédatif,
3041	headset and a seditive,	—
3042	right? And we're going to let them sleep	et de les laisser dormir
3043	every night. They'll sleep for 23 hours	23 heures sur 24.
3044	and we're going to get them to live an	Pendant ce temps‑là, ils vivront
3045	entire lifetime.	une vie entière
3046	H they you know in that in that virtual	dans ce monde virtuel
3047	world at the speed of your brain when	à la vitesse du cerveau pendant le sommeil,
3048	you're asleep you're going to have a	où ils connaîtront mille existences :
3049	life where you date Scarlett Johansson	une où ils sortent avec Scarlett Johansson,
3050	and then another life where you're	une autre où ils sont Néfertiti,
3051	Nefertiti and then another life where	et encore une autre où ils sont un âne –
3052	you're a donkey right reincarnation	une vraie réincarnation dans un monde virtuel.
3053	truly in the virtual world	—
3054	and then you know I get another life	Et puis, moi, j’en aurai une autre où je revois Hannah,
3055	when I date Hannah again and I you know	et je profiterai pleinement de cette vie‑là.
3056	enjoy that life tremendously and	—
3057	basically the cost of all of this is	Et tout cela, pour un coût nul.
3058	zero. You wake up for one hour, you walk	Tu te réveilles une heure, tu marches un peu,
3059	around, you move your blood, you eat	tu fais circuler ton sang, tu manges quelque chose ou non,
3060	something or you don't, and then you put	puis tu remets le casque et tu revis une autre vie.
3061	the headset again and live again. Is	—
3062	that unthinkable?	C’est impensable ?
3063	>> It's creepy compared to this life. It's	>> C’est glauque, comparé à notre vie actuelle. Mais tout à fait faisable.
3064	very, very doable.	—
3065	>> What? That we just live in headsets?	>> Quoi ? Qu’on vive tous avec un casque ?
3066	>> Do you Do you know if you're not?	>> Comment sais‑tu que tu n’y es pas déjà ?
3067	>> I don't know if I'm not known.	>> Je ne le sais pas, non.
3068	>> Yeah, you have no idea if you're not. I	>> Exactement. Tu n’en as aucune idée.
3069	mean, every experience you've ever had	Au fond, chaque expérience que tu vis
3070	in life was an electrical electrical	n’est qu’un signal électrique dans ton cerveau.
3071	signal in your brain.	—
3072	Okay.	D’accord.
3073	Now, now ask yourself if we can create	Maintenant, demande‑toi : si on peut créer cela virtuellement,
3074	that in the virtual world,	—
3075	it wouldn't be a bad thing if I can	pourquoi serait‑ce un mal si on le crée dans le monde physique ?
3076	create it in the physical world.	—
3077	>> Maybe we already did. No,	>> Peut‑être qu’on l’a déjà fait.
3078	>> my theory is 98% we have. But that's a	>> Ma théorie c’est que, oui, à 98 %, on l’a fait. Mais ce n’est qu’une hypothèse.
3079	hypothesis. That's not science.	Ce n’est pas de la science.
3080	>> Well, you think that	>> Tu penses que
3081	>> 100? Yeah.	>> à cent pour cent, oui.
3082	>> You think we already created that and	>> Tu penses qu’on a déjà créé cela
3083	this is it?	et que c’est ici, maintenant ?
3084	>> I think this is it. Yeah. Think of any	>> Oui. Je pense que c’est ça. Pense au principe d’incertitude
3085	think of the uncertainty principle of	de la physique quantique :
3086	quantum physics, right? What you what	ce qu’on observe
3087	you what you observe gets collapses the	fait s’effondrer la fonction d’onde
3088	wave function and gets rendered into	et devient réalité.
3089	reality. Correct.	Exact.
3090	>> I don't know anything about physics. So	>> Je ne connais rien à la physique, alors…
3091	you	—
3092	>> so so quantum physics basically tells	>> …la physique quantique dit simplement que tout existe
3093	you that everything exists in	en superposition.
3094	superposition.	—
3095	Right? So ev every subatomic particle	C’est‑à‑dire que chaque particule subatomique
3096	that ever existed has the chance to	peut exister n’importe où, à n’importe quel moment,
3097	exist anywhere at any point in time and	et qu’au moment où un observateur la regarde,
3098	then when it's observed by an observer	elle “s’effondre” et devient ce qu’elle est. Exactement
3099	it collapses and becomes that. Okay. In	comme dans les jeux vidéo.
3100	very interesting principle exactly how	Dans un jeu vidéo, tout l’univers du jeu
3101	video games are. In video games, you	se trouve sur le disque dur,
3102	have the entire game world on the hard	et quand le joueur tourne à droite,
3103	drive of your console. The player turns	c’est cette partie de la carte qui s’affiche –
3104	right. That part of the game world is	le reste reste “en superposition”.
3105	rendered. The rest is in superp	—
3106	position.	—
3107	>> Supposition meaning	>> “Superposition”, c’est‑à‑dire
3108	>> superposition means it's available to be	que c’est là, prêt à être rendu visible,
3109	rendered, but you have to observe it.	mais qu’il faut l’observer pour qu’il apparaisse.
3110	The player has to turn to the other side	Le joueur doit tourner la tête pour que le décor se crée.
3111	and see it. Okay? I mean think about the	—
3112	truth of physics. The truth of the fact	Réfléchis à cette vérité de la physique :
3113	that this is entirely empty space. These	le monde matériel est presque entièrement vide.
3114	are tiny tiny tiny I think you know	Il n’y a que de minuscules particules,
3115	almost nothing in terms of mass but	quasiment sans masse,
3116	connected with you know enough energy so	mais reliées par assez d’énergie pour que mon doigt
3117	that my finger cannot go through my	ne traverse pas ma main.
3118	hand. But even when I hit this	—
3119	>> your hand against your finger.	>> Ta main contre ton doigt.
3120	>> Yeah. When I hit my hand against my	>> Oui. Quand je les frappe l’une contre l’autre,
3121	finger, that sensation in my in is felt	je ressens la sensation dans mon cerveau.
3122	in my brain. It's an electrical signal	C’est un signal électrique
3123	that went through the wires. There's	qui circule dans mes nerfs.
3124	absolutely no way to differentiate that	Il n’y a aucun moyen de distinguer ce signal
3125	from a signal that can come to you	d’un signal venu d’un implant neuronal,
3126	through a uh neural link kind of	type interface cerveau‑ordinateur.
3127	interface, computer brain interface, a	—
3128	CDI, right? So, so you know the a lot of	Donc oui, beaucoup de ces choses sont tout à fait possibles.
3129	those things are very very very	—
3130	possible. But the truth is most of the	Mais en vérité, la majorité du monde n’est pas physique.
3131	world is not physical. Most of the world	La majeure partie du monde se joue dans notre imagination,
3132	happens inside our imagination, our	dans nos processeurs mentaux.
3133	processors.	—
3134	>> And it and I guess it doesn't really	>> Et finalement, j’imagine que ça n’a pas tant d’importance.
3135	matter to us. Our reality	Notre réalité
3136	>> doesn't at all. So this is the	>> pas du tout. Et c’est ça qui est intéressant :
3137	interesting bit. The interesting bit is	ce qui est intéressant, c’est que
3138	it doesn't at all	—
3139	>> because we still if this is a video	>> même si c’est un jeu vidéo, nous en subissons les conséquences.
3140	game, we live consequence.	—
3141	>> Yeah. This is your subjective experience	>> Oui. C’est ton expérience subjective.
3142	of it.	—
3143	>> Yeah. And there's consequence in this. I	>> Oui. Et ici il y a des conséquences :
3144	I don't like pain.	je n’aime pas la douleur,
3145	>> Correct.	>> Exact.
3146	>> And I like having orgasms. It's like And	>> Et j’aime le plaisir. Tu vois, tu joues selon les règles du jeu.
3147	you're playing by the rule of the game.	—
3148	Yeah. Right. And and it's quite	>> Oui. Et c’est fascinant. Et si on revient à la discussion,
3149	interesting and going back to a	—
3150	conversation we should have. It's the	l’élément le plus intéressant, c’est :
3151	interesting bit is if I'm not the	si je ne suis pas cet avatar,
3152	avatar,	si je ne suis pas cette forme physique –
3153	if I'm not this physical form, if I'm if	si je suis la conscience qui porte le casque –
3154	I'm the consciousness wearing the	—
3155	headset,	—
3156	what should I invest in? Should I invest	alors en quoi devrais‑je investir ? Dans le jeu vidéo, ce niveau‑ci ?
3157	in this video game, this level, or	Ou dans le vrai joueur que je suis,
3158	should I should I invest in the real	dans la conscience elle‑même ?
3159	avatar, in the real me, and not the	—
3160	avatar, but the consciousness, if you	—
3161	want, spirit, if you're religious,	— l’esprit, si tu es croyant.
3162	>> how would I invest in the consciousness	>> Mais comment investir dans la conscience,
3163	or the god or the spirit or whatever?	ou dans Dieu, l’esprit, peu importe ?
3164	How would I? In the same way that if I	Comment ? Si je jouais à *Grand Theft Auto*,
3165	was playing Grand Theft Auto, the video	le personnage du jeu ne pourrait pas investir
3166	game, the character in the game couldn't	dans moi, le joueur qui tient la manette.
3167	invest in me holding the controller.	—
3168	>> You Yes, but you can invest in yourself	>> Oui, mais toi, tu peux investir dans toi‑même
3169	holding the controller.	— celui qui tient la manette.
3170	Oh, okay. So, so you're saying that	— D’accord, donc tu dis que
3171	Moga is in fact consciousness. And so,	Moa est en fait la conscience. Et donc,
3172	how would consciousness invest in	comment la conscience investit‑elle en elle‑même ?
3173	itself?	—
3174	>> By becoming more aware. So, so	>> En devenant plus consciente. —
3175	>> of it consciousness.	>> De sa propre conscience.
3176	>> Yeah. So, real real video gamers don't	>> Oui. Les vrais joueurs, ceux qui jouent sérieusement,
3177	want to win the level. Real video gamers	ne cherchent pas à finir le niveau.
3178	don't want to uh to finish the level.	Ils ne veulent pas simplement “gagner”.
3179	Okay. Real video gamers have one	Les vrais joueurs n’ont qu’un objectif :
3180	objective and one objective only, which	devenir de meilleurs joueurs.
3181	is to become better gamers.	—
3182	So, so you know how serious I am about I	Vois à quel point je prends ça au sérieux.
3183	play Halo. I'm one, you know, two of	Je joue à *Halo* : un ou deux joueurs sur un million peuvent me battre.
3184	every million players can beat me.	—
3185	That's how what I rank, right? Very for	C’est à peu près mon classement.
3186	my age, phenomena. Hey, anyone, right?	Pas mal pour mon âge, non ?
3187	But seriously, you know, and that's	Mais sérieusement, c’est parce que
3188	because I don't play. I mean, I practice	je ne “joue” pas, je m’entraîne.
3189	45 minutes a day, four times a week when	45 minutes par jour, quatre fois par semaine,
3190	I'm not traveling. And I practice with	quand je ne voyage pas. Et je m’exerce avec un seul but :
3191	one single objective, which is to become	devenir un meilleur joueur.
3192	a better gamer.	—
3193	>> I don't care which shot it is. I don't	>> Le coup que je fais m’importe peu.
3194	care what happens in the in the game.	Peu importe ce qui se passe dans la partie.
3195	I'm entirely trying to get my reflexes	Je cherche juste à améliorer mes réflexes,
3196	and my flow to become better at this.	mon état de flow, pour être meilleur.
3197	Right? So, I want to become a better	Je veux devenir un meilleur joueur,
3198	gamer. That basically means I want to	ce qui veut dire comprendre le jeu,
3199	observe the game, question the game,	l’analyser, remettre en question ma façon de jouer,
3200	reflect on the game, reflect on my own	mes compétences, mes croyances,
3201	skills, reflect on my own beliefs,	ma compréhension des choses.
3202	reflect on my understanding of things,	—
3203	right? And and that's how the a how the	Et c’est ainsi que la conscience investit en elle‑même,
3204	the consciousness invests in the	et non dans l’avatar.
3205	consciousness, not the avatar. Because	—
3206	then if you're that gamer,	Car si tu deviens ce joueur‑là,
3207	the next avatar is easy for you. The	le prochain avatar, le prochain niveau,
3208	next level of the game is easy for you	sont plus faciles,
3209	just because you became a better gamer.	parce que tu es devenu meilleur.
3210	>> Okay. So you think that consciousness is	>> D’accord. Donc tu penses que la conscience
3211	using us as a vessel to improve?	se sert de nous comme véhicule pour s’améliorer ?
3212	>> If the hypothesis is is true, it's it's	>> Si l’hypothèse est vraie – et ce n’est qu’une hypothèse –
3213	just a hypothesis. We don't know if it's	on ne sait pas si c’est vrai.
3214	true. But if this truly is a simulation,	Mais si c’est réellement une simulation,
3215	this is then then if you take the the	alors, selon la définition religieuse,
3216	the the the religious definition of God	Dieu met une part de son âme dans chaque humain
3217	puts some of his soul in every human and	et cette parcelle devient consciente.
3218	then you become alive. You become	—
3219	conscious. Okay? You don't you don't	Donc tu deviens vivant, conscient.
3220	want to be religious. You can say	Si tu ne veux pas parler en termes religieux,
3221	universal consciousness is spinning off	disons que la conscience universelle se divise
3222	parts of itself to have multiple	en parts d’elle‑même
3223	experiences and interact and compete and	pour vivre plusieurs expériences, interagir, se confronter,
3224	combat and love and	se battre, aimer,
3225	>> and understand and	>> comprendre,
3226	>> and then refine. I had a physicist say	>> puis s’affiner. Un physicien m’a dit récemment
3227	this to me the other day actually so	que c’est peut‑être le but même de la conscience :
3228	it's quite front of mind this idea that	s’utiliser elle‑même comme vecteur
3229	consciousness is using us as vessels to	pour mieux se comprendre
3230	better understand itself and basically	et observer la réalité à travers nos yeux.
3231	using our eyes to	—
3232	>> observe itself and understand which is	>> Pour s’observer et se comprendre – ce qui est assez…
3233	quite a	troublant.
3234	>> so so if you take some of the more	>> Donc, si tu prends certaines définitions religieuses
3235	interest most interesting religious	les plus fascinantes du paradis et de l’enfer,
3236	definitions of heaven and hell for	par exemple,
3237	example right where basically heaven is	où le paradis, c’est obtenir tout ce que tu désires,
3238	whatever you wish for you get right	la puissance de Dieu qui accorde tout ce que tu veux –
3239	that's the power of God whatever you	—
3240	wish for you get and so if you really go	si tu creuses cette idée,
3241	into the depth of that definition. It	elle signifie que cette goutte de conscience
3242	basically means that this drop of	qu’est “toi” retourne à la source,
3243	consciousness that became you returned	et que la source peut créer tout ce qu’elle souhaite.
3244	back to the source and the source can	—
3245	create any other anything that it wants	C’est ça, ton paradis.
3246	to create. So that's your heaven, right?	—
3247	And interestingly,	Et, de manière intéressante,
3248	if that if that return	si ce retour se fait en séparant ton bien de ton mal,
3249	is done by separating your good from	alors la source revient plus pure.
3250	your evil so that the source comes back	C’est exactement ça :
3251	more refined, that's exactly you know	la conscience qui se divise pour faire l’expérience,
3252	consciousness splitting off bits of	puis s’élever, élevant toute la conscience universelle.
3253	itself to to experience and then elevate	—
3254	all of us elevate the universal	—
3255	consciousness all all hypotheses. I	— tout cela reste des hypothèses, évidemment.
3256	mean, please um you know, none of that	Aucune preuve scientifique n’existe,
3257	is provable by science, but it's a very	mais c’est un exercice mental fascinant.
3258	interesting thought experiment. And you	—
3259	know, a lot of AI scientists will tell	Beaucoup de chercheurs en IA te diront
3260	you that what we've seen in technology	que ce que l’on constate avec la technologie,
3261	is that if it's possible, it's likely	c’est que si quelque chose est possible,
3262	going to happen.	il finit probablement par arriver.
3263	>> If it's if it's possible to	>> Si c’est possible de miniaturiser quelque chose
3264	miniaturaturize something to fit into a	pour le faire tenir dans un téléphone,
3265	mobile phone, then sooner or later in	alors tôt ou tard, la technologie y parviendra.
3266	technology, we will get there.	—
3267	And if if you ask me, believe it or not,	Et crois‑le ou non, à mes yeux,
3268	it's the most humane way of handling	c’est la manière la plus humaine de gérer
3269	UBI.	le revenu universel.
3270	>> What do you mean?	>> Comment ça ?
3271	>> The most humane way if you know for us	>> La manière la plus humaine de vivre avec un revenu universel,
3272	to live on a universal basic income and	quand les gens comme toi, incapables de créer des entreprises réelles,
3273	people like you struggle with not being	en souffrent, c’est de leur donner un casque
3274	able to build businesses is to give you	et de les laisser bâtir autant d’entreprises qu’ils veulent
3275	a virtual headset and let you build as	dans le virtuel.
3276	many businesses as you want.	—
3277	Level after level after level after	Niveau après niveau, nuit après nuit.
3278	level after level, night after night.	—
3279	Keep you alive. That's very very	On te maintient en vie : c’est très respectueux, très humain.
3280	respectful and human. Okay. And by the	—
3281	way, the even more humane is don't force	Et, mieux encore, on ne force personne à le faire.
3282	anyone to do it. There might be a few of	Il y aura sans doute quelques-uns d’entre nous
3283	us still roaming the jungles,	qui continueront à errer dans la jungle,
3284	but for most of us, we'll go like, man,	mais la plupart diront :
3285	I mean, someone like me when I'm 70 and,	« À 70 ans, le dos et les jambes douloureux,
3286	you know, my back is hurting and my feet	pourquoi ne pas reprendre cinq années de plus là‑dedans ? »
3287	are hurting and I'm going to go like,	—
3288	yeah, give me five more years of this.	Oui, donne‑m’en encore cinq !
3289	Why not?	Pourquoi pas ?
3290	It's weird really. I mean, the number of	— C’est étrange, vraiment.
3291	questions	Le nombre de questions que tout cela soulève
3292	that this new environment throws out,	est énorme.
3293	the less humane thing, by the way, just	La solution moins humaine, pour finir sur une note grinçante,
3294	so that we close on a grumpy uh you	serait simplement
3295	know, is is just start enough wars to	de déclencher assez de guerres
3296	reduce UBI. And you have to imagine that	pour réduire la population vivant de ce revenu.
3297	if the world is governed by a superpower	Et si le monde est dirigé par un “État profond” tout‑puissant,
3298	deep state type thing that they might	il faut imaginer qu’ils pourraient envisager cela.
3299	may want to consider that	—
3300	the eaters	les “mangeurs”…
3301	>> what shall I do about it	>> Que suis‑je censé faire, moi, face à tout ça ?
3302	>> about	>> À propos de…
3303	>> about everything you've said	>> …tout ce que tu viens de dire ?
3304	>> uh well I still believe that this	>> Eh bien, je crois toujours que le monde dans lequel on vit
3305	world we live in requires four skills.	demande quatre compétences essentielles.
3306	One skill is what I call the tool for	La première, c’est d’apprendre à utiliser l’outil :
3307	all of us to learn AI, to connect to AI,	comprendre, se connecter à l’IA,
3308	to really get close to AI, to explo ex	et s’y exposer pour qu’elle voie le bon côté de l’humanité.
3309	expose ourselves to AI so that AI knows	—
3310	the good side of humanity. Okay. Uh the	—
3311	second is uh what I call the connection,	La deuxième, c’est ce que j’appelle la connexion :
3312	right? So I believe that the biggest	je crois que la compétence la plus précieuse dans les dix prochaines années,
3313	skill that humanity will benefit from in	c’est la capacité des humains à tisser de vraies relations.
3314	the next 10 years is human connection.	—
3315	It's ability to learn to love genuinely.	Apprendre à aimer sincèrement,
3316	It's the ability to learn to have	apprendre la compassion,
3317	compassion to others. It's the ability	et savoir se relier aux autres.
3318	to connect to people. If you're, you	Si tu veux rester dans le monde du travail,
3319	know, if you want to stay in business, I	je crois que ce ne seront pas les plus brillants,
3320	believe that not the smartest people,	mais ceux qui sauront le mieux se connecter aux gens
3321	but the people that connect most to	qui auront encore un rôle à jouer.
3322	people are going to have jobs going	—
3323	forward. And and the third is what I	La troisième, c’est ce que j’appelle la vérité :
3324	call truth. The T 30 is truth. Because	nous vivons dans un monde où les gens crédules sont constamment trompés,
3325	we live in a world where all of the	—
3326	gullible cheerleaders are being lied to	donc j’encourage chacun à tout remettre en question :
3327	all the time. So I encourage people to	—
3328	question everything. Every word that I	chaque mot que j’ai dit aujourd’hui est à questionner.
3329	said today is stupid. Fourth one which	—
3330	is very important is to magnify ethics	La quatrième, très importante, c’est de renforcer notre éthique,
3331	so that the AI learns what it's like to	pour que l’IA comprenne ce que c’est qu’être humain.
3332	be human.	—
3333	>> What should I do?	>> Que devrais‑je faire, alors ?
3334	>> I uh I love you so much, man. You're	>> Je t’adore, mon ami. Tu es vraiment un bon camarade.
3335	such a good friend. You're 32 33 now.	Tu as quoi, 32 ? 33 ans ?
3336	>> 32. Yeah.	>> 32, oui.
3337	>> Yeah. You still are fooled by the many	>> Oui. Tu te laisses encore berner par l’idée que tu as devant toi
3338	many years you have to live.	beaucoup d’années à vivre.
3339	I'm fooled by the many years I have to	Et moi aussi.
3340	live.	—
3341	>> Yeah, you don't have many years to live.	>> Oui, mais tu n’en as plus tant que ça, pas sous cette forme.
3342	Not in this capacity. This world as it	Le monde tel qu’il est va être redéfini.
3343	is is going to be redefined. So live the	Alors vis‑le à fond.
3344	f out of it.	—
3345	>> How is it going to be redefined?	>> Et comment va‑t‑il être redéfini ?
3346	>> Everything's going to change. Economics	>> Tout va changer : l’économie,
3347	are going to change. Work is going to	le travail,
3348	change. Uh human connection is going to	les relations humaines,
3349	change.	—
3350	>> So what should I do?	>> Alors, que dois‑je faire ?
3351	>> Love your girlfriend. Spend more time	>> Aime ta compagne, passe plus de temps à vivre.
3352	living.	—
3353	Mhm. Find compassion and connection to	Cherche la compassion et la connexion avec plus de gens,
3354	more people, be more in nature.	et va davantage dans la nature.
3355	>> And in 30 years time, when I'm 62,	>> Et dans trente ans, quand j’aurai 62 ans,
3356	what do you how how do you think my life	comment penses‑tu que ma vie sera différente ?
3357	is going to look differently and be	—
3358	different?	—
3359	>> Either Star Trek or uh uh Star Wars.	>> Soit *Star Trek*, soit *Star Wars*.
3360	>> Funnily enough, we were talking about	>> C’est drôle, on parlait justement de Sam Altman tout à l’heure.
3361	Sam Orman earlier on. He published a	Il a publié un article de blog en juin, je crois,
3362	blog post in June, so last month, I	intitulé *The Gentle Singularity*
3363	believe, the month before last. Um and	où il dit :
3364	he said he called it the gentle	« Nous avons dépassé l’horizon des événements. »
3365	singularity. He said we are past the	Pour ceux qui ne le savent pas,
3366	event horizon. For anyone that doesn't	Sam Altman est le créateur de ChatGPT.
3367	know Sam Orman is the the guy that made	Il écrit que le décollage a commencé :
3368	Chatb the takeoff has started. Humanity	l’humanité est proche de créer une super‑intelligence numérique.
3369	is close to building digital super	—
3370	intelligence.	—
3371	>> I believe that.	>> Je le crois aussi.
3372	>> And at least so far it's much less weird	>> Et jusqu’ici, c’est bien moins étrange qu’on aurait pu le penser,
3373	than it seems like it should be because	parce que les robots ne déambulent pas encore dans les rues,
3374	robots aren't walking the streets nor	et la plupart d’entre nous ne discutent pas
3375	are most of us talking to AI all day. It	avec des IA toute la journée.
3376	goes on to say, "2025 has seen the	Il poursuit : « 2025 a vu l’arrivée d’agents capables
3377	arrival of agents that can do real	d’accomplir de véritables tâches cognitives.
3378	cognitive work. Writing computer code	Écrire du code ne sera plus jamais pareil.
3379	will never be the same. 2026 will likely	2026 verra sans doute l’émergence de systèmes
3380	see the arrival of systems that can	capables de produire de nouvelles idées.
3381	figure out new insights. 2027 might see	2027 pourrait voir arriver des robots
3382	the arrival of robots that can do tasks	exécutant des tâches réelles.
3383	in the real world. A lot more people	Beaucoup plus de gens pourront créer logiciels et œuvres d’art,
3384	will be able to create software and art,	mais la demande en augmentera aussi.
3385	but the world wants a lot more of both,	Les experts resteront meilleurs que les novices,
3386	and experts will probably still be much	à condition d’adopter ces nouveaux outils.
3387	better than noviceses as long as they	—
3388	embrace the new tools. Generally	De façon générale, en 2030, un individu pourra accomplir
3389	speaking, the ability for one person to	bien plus qu’en 2020 –
3390	get much more done in 2030 than they	ce sera un changement frappant,
3391	could in 2020 will be a striking change	dont beaucoup sauront profiter.
3392	and one many people will figure out how	—
3393	we benefit from. In the most important	Sur les plans essentiels, les années 2030 ne seront pas
3394	ways, the 2030s may not be wildly	fondamentalement différentes :
3395	different. People will still love their	les gens aimeront toujours leur famille,
3396	families, express their creativity, play	exprimeront leur créativité, joueront,
3397	games, and swim in lakes. But in still	et nageront dans les lacs.
3398	very important ways, the 2030s are	Mais sous d’autres aspects cruciaux,
3399	likely going to be wildly different from	elles seront radicalement différentes de tout ce qu’on a connu.
3400	any time that has come before.	—
3401	>> 100%.	>> C’est certain.
3402	>> We do not know how far beyond human	>> Nous ne savons pas jusqu’où l’intelligence dépassera l’humain,
3403	level intelligence we can go, but we are	mais nous sommes sur le point de le découvrir.
3404	about to find out.	—
3405	>> I agree with every word other than the	>> Je suis d’accord avec chaque mot, sauf le mot « plus ».
3406	word more.	—
3407	So I've I've been advocating this and	Je défends cette idée, et on s’est moqué de moi pendant des années.
3408	and laughed at for a few years now. I've	—
3409	always said AGI is 2526,	Je dis depuis toujours que l’AGI arriverait en 2025‑2026,
3410	right? which basically again is a	ce qui, encore une fois, est une définition un peu floue,
3411	funny definition but you know my AI has	mais pour moi, l’IA est déjà là :
3412	already happened AI is smarter than me	l’IA est plus intelligente que moi
3413	in everything everything I can do they	dans tout ce que je fais, elle le fait mieux.
3414	can do better right uh artificial super	—
3415	intelligence is another vague definition	La super‑intelligence artificielle est une autre notion vague,
3416	because you know the minute you pass	car dès qu’on dépasse l’AGI,
3417	AGI you're super intelligent f the	on est déjà « super » ; si l’humain le plus intelligent a un QI de 200
3418	smartest human is 200 IQ points and AI	et que l’IA en a 250,
3419	is 250 they're super intelligent 50 is	alors elle est super‑intelligente. Cinquante points, c’est énorme.
3420	quite significant okay third is as I	—
3421	said self- evolving. That's the one.	Et troisièmement : l’évolution autonome. C’est celle‑là, la vraie.
3422	That is the one because then that 250	C’est celle‑là qui, dès qu’elle démarre, accélère très vite
3423	accelerates quickly and we get into	et déclenche une explosion d’intelligence.
3424	intelligence explosion. No, no doubt	Sans aucun doute.
3425	about it. The the the you know the idea	L’idée qu’on aura des robots pour faire des choses,
3426	that we will have robots do things. No	aucun doute non plus.
3427	doubt about it. I was watching a Chinese	Je regardais récemment une entreprise chinoise
3428	uh company announcement about how they	présenter son plan : construire des robots qui construisent des robots.
3429	intend to build robots to build robots.	—
3430	Okay. The only thing is he says but	Mais il disait : « Les gens auront besoin de toujours plus de choses ».
3431	people will need more of things	—
3432	right and yes we have been trained to	Oui, on nous a conditionnés à vouloir plus, à être avides,
3433	have more greed and more consumerism and	à consommer davantage,
3434	want more but there is an economic of	mais il existe une économie de l’offre et de la demande,
3435	spy of supply and demand and at at a	et à un certain moment,
3436	point in time if we continue to consume	si on continue de consommer toujours plus,
3437	more the price of everything will become	le prix de tout finira par devenir nul.
3438	zero right and is that a good thing or a	Et est‑ce une bonne ou une mauvaise chose ?
3439	bad thing depends on how you respond to	Tout dépend de la façon dont on y réagit.
3440	that.	—
3441	Because if you can create anything in	Car si tu peux créer n’importe quoi à tel point que le prix devient
3442	such a scale that the price is almost	quasiment nul,
3443	zero, then the definition of money	alors la notion même d’argent disparaît :
3444	disappears and we live in a world where	on vit dans un monde où peu importe combien tu possèdes,
3445	it doesn't really matter how much money	tu peux tout obtenir.
3446	you have. You can get anything that you	—
